City,Country code,Lat,Lon,timezone,Clouds,Precipitation,Pressure,Sea Level Pressure,Relative Humidity,Temperature,Apparent Temperature,Dew Point,UV Index,Visibility,Wind Speed,Wind Gust Speed,Wind Direction,Solar Radiation,Local Time,UTC Time
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1022,1023,87,15.3,15.3,13.2,0.0,10.0,2.0,3.2,320,0,2022-01-18 02:00:00,2022-01-17T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1022,1022,88,15.3,15.3,13.3,0.0,10.0,2.0,3.2,320,0,2022-01-18 03:00:00,2022-01-17T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1021,1022,89,15.2,15.2,13.4,0.0,10.0,2.0,3.2,320,0,2022-01-18 04:00:00,2022-01-17T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1022,1023,88,15.2,15.2,13.2,0.0,10.0,2.0,3.2,320,0,2022-01-18 05:00:00,2022-01-17T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1022,1023,88,15.2,15.2,13.2,0.0,10.0,2.0,3.2,320,0,2022-01-18 06:00:00,2022-01-17T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1022,1023,87,15.2,15.2,13.1,0.6,10.0,2.0,3.2,320,34,2022-01-18 07:00:00,2022-01-18T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,79,0.0,1023,1023,75,16.5,16.5,12.0,0.7,8.0,2.0,3.6,230,141,2022-01-18 08:00:00,2022-01-18T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,58,0.0,1023,1024,64,17.7,17.7,10.8,1.1,6.0,2.0,4.8,140,381,2022-01-18 09:00:00,2022-01-18T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,37,0.0,1023,1024,55,19.0,18.4,9.8,1.6,4.0,2.0,5.2,50,617,2022-01-18 10:00:00,2022-01-18T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,81,0.0,1022,1023,49,19.8,19.1,8.7,2.7,6.0,2.33,6.0,140,421,2022-01-18 11:00:00,2022-01-18T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,23,0.0,1021,1022,44,20.5,19.8,7.9,5.7,8.0,2.66,6.4,230,793,2022-01-18 12:00:00,2022-01-18T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,7,0.0,1020,1020,39,21.3,20.5,6.8,6.1,10.0,3.0,6.0,320,770,2022-01-18 13:00:00,2022-01-18T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,13,0.0,1019,1020,40,21.6,20.9,7.4,4.7,10.0,2.33,6.0,320,668,2022-01-18 14:00:00,2022-01-18T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,12,0.0,1018,1019,41,21.9,21.2,8.1,3.4,10.0,1.66,4.8,320,507,2022-01-18 15:00:00,2022-01-18T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,9,0.0,1018,1018,42,22.2,21.6,8.7,2.4,10.0,1.0,4.0,320,302,2022-01-18 16:00:00,2022-01-18T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,15,0.0,1018,1019,49,20.8,20.2,9.7,1.9,10.0,1.33,1.6,320,87,2022-01-18 17:00:00,2022-01-18T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,18,0.0,1018,1019,57,19.3,18.8,10.6,0.0,10.0,1.66,2.0,320,0,2022-01-18 18:00:00,2022-01-18T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,37,0.0,1019,1019,67,17.9,17.9,11.7,0.0,10.0,2.0,2.0,320,0,2022-01-18 19:00:00,2022-01-18T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,50,0.0,1019,1020,72,17.5,17.5,12.4,0.0,10.0,2.0,2.0,295,0,2022-01-18 20:00:00,2022-01-18T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1019,1020,78,17.1,17.1,13.2,0.0,10.0,2.0,2.0,275,0,2022-01-18 21:00:00,2022-01-18T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1020,1021,85,16.7,16.7,14.2,0.0,10.0,2.0,2.0,250,0,2022-01-18 22:00:00,2022-01-18T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,79,0.0,1020,1021,86,16.6,16.6,14.2,0.0,10.0,2.0,2.8,205,0,2022-01-18 23:00:00,2022-01-18T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,83,0.0,1020,1021,87,16.5,16.5,14.3,0.0,10.0,2.0,3.2,155,0,2022-01-19 00:00:00,2022-01-18T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1020,1021,87,16.4,16.4,14.2,0.0,10.0,2.0,2.4,110,0,2022-01-19 01:00:00,2022-01-18T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1020,1021,90,15.7,15.7,14.1,0.0,10.0,2.0,2.4,105,0,2022-01-19 02:00:00,2022-01-18T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,37,0.0,1019,1020,92,15.1,15.1,13.8,0.0,10.0,2.0,2.0,95,0,2022-01-19 03:00:00,2022-01-18T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,12,0.0,1018,1019,94,14.4,14.4,13.4,0.0,10.0,2.0,2.4,90,0,2022-01-19 04:00:00,2022-01-18T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,29,0.0,1019,1020,94,14.6,14.6,13.6,0.0,10.0,2.0,2.0,85,0,2022-01-19 05:00:00,2022-01-18T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,45,0.0,1019,1020,94,14.7,14.7,13.8,0.0,10.0,2.0,2.4,75,0,2022-01-19 06:00:00,2022-01-18T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1020,1021,94,14.9,14.9,13.9,1.4,10.0,2.0,2.0,70,33,2022-01-19 07:00:00,2022-01-19T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,70,0.25,1020,1021,80,16.1,16.1,12.6,1.7,10.0,2.33,3.2,155,174,2022-01-19 08:00:00,2022-01-19T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,79,0.5,1021,1022,67,17.2,17.2,11.1,2.5,10.0,2.66,4.4,235,261,2022-01-19 09:00:00,2022-01-19T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.75,1021,1022,56,18.4,17.7,9.5,3.3,10.0,3.0,4.8,320,280,2022-01-19 10:00:00,2022-01-19T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,66,0.5,1020,1021,52,19.2,18.5,9.1,3.9,10.0,2.66,4.4,335,589,2022-01-19 11:00:00,2022-01-19T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,45,0.0,1019,1020,47,19.9,19.2,8.3,4.1,10.0,2.33,4.0,345,753,2022-01-19 12:00:00,2022-01-19T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,25,0.0,1018,1019,43,20.7,19.9,7.7,4.1,10.0,2.0,4.0,360,767,2022-01-19 13:00:00,2022-01-19T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,41,0.0,1017,1018,44,21.0,20.3,8.3,3.3,10.0,2.0,4.0,360,644,2022-01-19 14:00:00,2022-01-19T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,58,0.0,1016,1017,44,21.3,20.6,8.6,2.6,10.0,2.0,3.6,360,439,2022-01-19 15:00:00,2022-01-19T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1015,1016,44,21.6,21.0,8.8,2.0,10.0,2.0,3.2,360,202,2022-01-19 16:00:00,2022-01-19T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,79,0.0,1015,1016,48,20.8,20.1,9.4,1.3,10.0,1.66,1.66,345,53,2022-01-19 17:00:00,2022-01-19T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,83,0.75,1015,1016,52,19.9,19.3,9.8,0.0,10.0,1.33,2.4,335,0,2022-01-19 18:00:00,2022-01-19T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,1.0,1015,1016,57,19.1,18.6,10.4,0.0,10.0,1.0,2.0,320,0,2022-01-19 19:00:00,2022-01-19T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1016,1017,64,18.8,18.4,11.9,0.0,10.0,1.16,1.6,280,0,2022-01-19 20:00:00,2022-01-19T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.5,1016,1017,71,18.5,18.3,13.1,0.0,10.0,1.33,2.4,235,0,2022-01-19 21:00:00,2022-01-19T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.5,1017,1018,80,18.2,18.2,14.7,0.0,10.0,1.5,3.6,195,0,2022-01-19 22:00:00,2022-01-19T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,91,0.0,1017,1017,80,17.8,17.8,14.3,0.0,10.0,1.66,4.4,155,0,2022-01-19 23:00:00,2022-01-19T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,95,0.0,1016,1017,80,17.4,17.4,13.9,0.0,10.0,1.83,3.6,110,0,2022-01-20 00:00:00,2022-01-19T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,81,17.0,17.0,13.7,0.0,10.0,2.0,3.2,70,0,2022-01-20 01:00:00,2022-01-19T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,83,16.8,16.8,13.9,0.0,10.0,1.66,2.4,100,0,2022-01-20 02:00:00,2022-01-19T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.75,1015,1016,85,16.5,16.5,14.0,0.0,10.0,1.33,2.4,130,0,2022-01-20 03:00:00,2022-01-19T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,2.0,1015,1016,87,16.3,16.3,14.1,0.0,10.0,1.0,1.6,160,0,2022-01-20 04:00:00,2022-01-19T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,2.75,1016,1017,88,16.1,16.1,14.1,0.0,10.0,1.33,1.6,155,0,2022-01-20 05:00:00,2022-01-19T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,2.25,1016,1017,89,15.9,15.9,14.1,0.0,10.0,1.66,1.66,155,0,2022-01-20 06:00:00,2022-01-19T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,2.0,1017,1018,90,15.7,15.7,14.1,0.6,10.0,2.0,2.0,150,28,2022-01-20 07:00:00,2022-01-20T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,91,3.25,1017,1018,90,15.9,15.9,14.2,0.7,10.0,2.33,2.8,145,65,2022-01-20 08:00:00,2022-01-20T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,83,2.5,1017,1018,91,16.0,16.0,14.6,1.0,10.0,2.66,3.6,145,212,2022-01-20 09:00:00,2022-01-20T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,1.5,1018,1019,91,16.2,16.2,14.7,1.8,10.0,3.0,4.8,140,389,2022-01-20 10:00:00,2022-01-20T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,83,1.75,1017,1018,87,16.5,16.5,14.3,2.6,10.0,2.66,6.0,140,356,2022-01-20 11:00:00,2022-01-20T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,91,1.75,1017,1018,83,16.7,16.7,13.8,2.2,10.0,2.33,6.0,140,238,2022-01-20 12:00:00,2022-01-20T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,1.25,1016,1017,79,17.0,17.0,13.3,3.2,10.0,2.0,4.8,140,150,2022-01-20 13:00:00,2022-01-20T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,78,17.2,17.2,13.3,2.0,10.0,2.0,8.4,140,151,2022-01-20 14:00:00,2022-01-20T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1015,1016,77,17.4,17.4,13.3,1.5,10.0,2.0,5.2,140,130,2022-01-20 15:00:00,2022-01-20T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1014,1015,75,17.6,17.6,13.1,0.9,10.0,2.0,4.0,140,99,2022-01-20 16:00:00,2022-01-20T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1014,1015,79,17.3,17.3,13.6,0.8,10.0,1.66,3.2,140,51,2022-01-20 17:00:00,2022-01-20T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1014,1015,83,17.0,17.0,14.1,0.0,10.0,1.33,2.8,140,0,2022-01-20 18:00:00,2022-01-20T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1014,1015,87,16.7,16.7,14.5,0.0,10.0,1.0,3.6,140,0,2022-01-20 19:00:00,2022-01-20T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1015,1016,87,16.8,16.8,14.6,0.0,10.0,2.4,3.6,116,0,2022-01-20 20:00:00,2022-01-20T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1015,1016,88,16.8,16.8,14.8,0.0,10.0,2.4,4.0,120,0,2022-01-20 21:00:00,2022-01-20T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,89,16.9,16.9,15.1,0.0,10.0,2.0,3.2,126,0,2022-01-20 22:00:00,2022-01-20T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,89,16.8,16.8,15.0,0.0,10.0,1.2,2.4,126,0,2022-01-20 23:00:00,2022-01-20T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,90,16.8,16.8,15.1,0.0,10.0,1.2,1.6,128,0,2022-01-21 00:00:00,2022-01-20T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,91,16.7,16.7,15.2,0.0,10.0,1.2,1.6,132,0,2022-01-21 01:00:00,2022-01-20T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.25,1015,1016,92,16.6,16.6,15.3,0.0,10.0,1.2,2.4,132,0,2022-01-21 02:00:00,2022-01-20T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1015,1016,93,16.4,16.4,15.3,0.0,10.0,0.8,1.2,122,0,2022-01-21 03:00:00,2022-01-20T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1014,1015,94,16.3,16.3,15.3,0.0,10.0,0.4,0.8,32,0,2022-01-21 04:00:00,2022-01-20T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,91,0.0,1014,1015,94,16.4,16.4,15.4,0.0,8.0,0.8,1.2,358,0,2022-01-21 05:00:00,2022-01-20T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,83,0.0,1015,1015,93,16.4,16.4,15.3,0.0,6.0,0.8,1.6,16,0,2022-01-21 06:00:00,2022-01-20T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1015,1016,93,16.5,16.5,15.4,0.6,4.0,2.0,2.0,70,58,2022-01-21 07:00:00,2022-01-21T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.25,1015,1016,92,16.7,16.7,15.4,0.7,4.0,1.66,2.4,165,156,2022-01-21 08:00:00,2022-01-21T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,1.0,1016,1017,92,16.8,16.8,15.5,1.0,4.0,1.33,2.4,265,288,2022-01-21 09:00:00,2022-01-21T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.75,1016,1017,91,17.0,17.0,15.5,1.5,4.0,1.0,2.8,360,397,2022-01-21 10:00:00,2022-01-21T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,79,1.0,1016,1016,92,17.0,17.0,15.7,1.9,3.0,1.33,2.8,330,420,2022-01-21 11:00:00,2022-01-21T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,83,0.0,1015,1016,93,17.0,17.0,15.9,2.1,3.0,1.66,3.6,300,386,2022-01-21 12:00:00,2022-01-21T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.25,1014,1015,94,17.0,17.0,16.0,2.0,2.0,2.0,3.2,270,308,2022-01-21 13:00:00,2022-01-21T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1013,1014,94,17.1,17.1,16.1,1.6,3.0,1.66,4.8,255,269,2022-01-21 14:00:00,2022-01-21T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.25,1013,1014,94,17.1,17.1,16.2,1.2,3.0,1.33,1.6,245,205,2022-01-21 15:00:00,2022-01-21T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,2.25,1013,1013,94,17.2,17.2,16.2,0.8,4.0,1.0,1.6,230,114,2022-01-21 16:00:00,2022-01-21T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,83,2.75,1012,1013,94,17.1,17.1,16.1,0.6,4.0,1.33,1.33,275,78,2022-01-21 17:00:00,2022-01-21T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,79,2.5,1012,1013,93,16.9,16.9,15.8,0.0,4.0,1.66,1.66,315,0,2022-01-21 18:00:00,2022-01-21T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,3.0,1012,1013,93,16.8,16.8,15.7,0.0,4.0,2.0,2.0,360,0,2022-01-21 19:00:00,2022-01-21T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,3.0,1013,1014,93,16.8,16.8,15.7,0.0,6.0,2.0,3.6,345,0,2022-01-21 20:00:00,2022-01-21T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,3.25,1013,1014,93,16.8,16.8,15.7,0.0,8.0,2.0,4.4,335,0,2022-01-21 21:00:00,2022-01-21T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,3.75,1013,1014,93,16.8,16.8,15.7,0.0,10.0,2.0,2.8,320,0,2022-01-21 22:00:00,2022-01-21T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,70,0.5,1013,1014,93,16.7,16.7,15.6,0.0,10.0,1.66,4.4,320,0,2022-01-21 23:00:00,2022-01-21T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,66,0.25,1013,1014,93,16.7,16.7,15.5,0.0,10.0,1.33,2.4,320,0,2022-01-22 00:00:00,2022-01-21T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1012,1013,93,16.6,16.6,15.5,0.0,10.0,1.0,3.6,320,0,2022-01-22 01:00:00,2022-01-21T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1012,1013,93,16.6,16.6,15.4,0.0,10.0,0.4,1.2,354,0,2022-01-22 02:00:00,2022-01-21T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,87,0.0,1011,1012,93,16.5,16.5,15.4,0.0,10.0,0.8,1.6,356,0,2022-01-22 03:00:00,2022-01-21T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1011,1012,93,16.5,16.5,15.4,0.0,10.0,0.8,1.6,360,0,2022-01-22 04:00:00,2022-01-21T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1011,1012,93,16.6,16.6,15.5,0.0,8.0,0.8,1.6,340,0,2022-01-22 05:00:00,2022-01-21T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1011,1012,93,16.7,16.7,15.6,0.0,6.0,0.8,1.6,10,0,2022-01-22 06:00:00,2022-01-21T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1012,1012,93,16.8,16.8,15.7,0.6,4.0,0.8,2.0,18,35,2022-01-22 07:00:00,2022-01-22T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1012,1013,93,17.2,17.2,16.1,0.7,4.0,0.4,2.4,68,86,2022-01-22 08:00:00,2022-01-22T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1012,1013,92,17.6,17.6,16.3,1.0,4.0,0.4,2.4,136,119,2022-01-22 09:00:00,2022-01-22T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1012,1013,92,18.0,18.0,16.7,1.5,4.0,2.0,2.8,320,141,2022-01-22 10:00:00,2022-01-22T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1011,1012,89,18.8,19.1,17.0,2.0,6.0,0.8,2.8,188,155,2022-01-22 11:00:00,2022-01-22T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1010,1011,86,19.7,19.9,17.3,2.2,8.0,0.8,3.2,208,160,2022-01-22 12:00:00,2022-01-22T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1009,1010,83,20.5,20.8,17.5,2.0,10.0,1.2,3.2,216,156,2022-01-22 13:00:00,2022-01-22T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1008,1009,84,20.9,21.2,18.1,1.7,10.0,0.8,3.2,266,144,2022-01-22 14:00:00,2022-01-22T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.5,1008,1008,84,21.3,21.7,18.5,1.2,10.0,0.4,2.8,288,123,2022-01-22 15:00:00,2022-01-22T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1007,1008,84,21.7,22.1,18.9,1.1,10.0,0.4,2.0,36,94,2022-01-22 16:00:00,2022-01-22T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1007,1008,86,21.4,21.8,18.9,1.7,10.0,0.8,2.0,56,51,2022-01-22 17:00:00,2022-01-22T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1008,1008,87,21.0,21.5,18.8,0.0,10.0,1.6,2.4,68,0,2022-01-22 18:00:00,2022-01-22T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1008,1009,89,20.7,21.1,18.8,0.0,10.0,3.0,3.0,140,0,2022-01-22 19:00:00,2022-01-22T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.25,1008,1009,90,20.6,21.0,18.9,0.0,10.0,2.33,2.4,140,0,2022-01-22 20:00:00,2022-01-22T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1009,1010,91,20.4,20.9,18.9,0.0,10.0,1.66,1.66,140,0,2022-01-22 21:00:00,2022-01-22T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1009,1010,92,20.3,20.8,19.0,0.0,10.0,1.0,1.6,140,0,2022-01-22 22:00:00,2022-01-22T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,91,0.0,1009,1010,92,19.6,20.1,18.3,0.0,8.0,1.33,1.33,215,0,2022-01-22 23:00:00,2022-01-22T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,83,0.0,1009,1010,93,19.0,19.3,17.8,0.0,6.0,1.66,1.66,285,0,2022-01-23 00:00:00,2022-01-22T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1010,1010,94,18.3,18.3,17.3,0.0,4.0,2.0,2.0,360,0,2022-01-23 01:00:00,2022-01-22T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1009,1010,95,18.2,18.2,17.4,0.0,4.0,1.83,1.83,360,0,2022-01-23 02:00:00,2022-01-22T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1009,1010,96,18.1,18.1,17.5,0.0,4.0,1.66,1.66,360,0,2022-01-23 03:00:00,2022-01-22T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,75,0.0,1009,1009,96,18.0,18.0,17.4,0.0,4.0,1.5,1.5,360,0,2022-01-23 04:00:00,2022-01-22T21:00:00
